927	ACTIVE_MASCOT_VP_RECOVERY	1	2	927	4294967295	255		255	255		255	65535	308	
928	ACTIVE_MASCOT_VP_AUTO_RECOVERY	1	5	928	4294967295	255		255	255		255	65535	309	
929	ACTIVE_MASCOT_EXP_AUTO_PORTION	1	5	929	4294967295	255		255	255		255	65535	310	
930	ACTIVE_MASCOT_SKILL_GRADEUP	0	0	930	4294967295	255		255	255		255	65535	311	
950	ACTIVE_AUTO_LOOTING	1	0	950	4294967295	255		255	255		255	65535	312	
951	ACTIVE_NPC_TELEPORT	1	0	951	4294967295	255		255	255		255	65535	313	
952	ACTIVE_PARTY_SUMMON	1	0	952	4294967295	255		255	255		255	65535	314	
953	ACTIVE_GUILD_SUMMON	1	0	953	4294967295	255		255	255		255	65535	315	
954	PASSIVE_SELF_RESCUE	0	0	954	4294967295	255		255	255		255	65535	316	
955	PASSIVE_INFINITE_DASH	1	0	955	4294967295	255		255	255		255	65535	317	
956	ACTIVE_REMOTE_SELL	1	0	956	4294967295	255		255	255		255	65535	318	
957	ACTIVE_REMOTE_WAREHOUSE	1	0	957	4294967295	255		255	255		255	65535	319	
958	ACTIVE_LOOKS_CHANGE	1	4	958	4294967295	255		255	255		255	65535	331	
1500	ACTIVE_PHYSICAL_ARMOR_PEN_UP	1	5	1500	4294967295	255		255	255		255	65535	324	
1501	ACTIVE_ENERGY_ARMOR_PEN_UP	1	5	1501	4294967295	255		255	255		255	65535	325	
1502	ACTIVE_ARMOR_PEN_UP	1	5	1502	4294967295	255		255	255		255	65535	326	
1503	ACTIVE_CRITICAL_DEFENSE_UP	1	5	1503	4294967295	255		255	255		255	65535	327	
1504	ACTIVE_CRITICAL_DEFENSE_DOWN	1	7	1504	4294967295	255		255	255		255	65535	328	
1505	ACTIVE_PHYSICAL_CRITICAL_DEFENSE_UP	1	5	1505	4294967295	255		255	255		255	65535	329	
1506	ACTIVE_ENERGY_CRITICAL_DEFENSE_UP	1	5	1506	4294967295	255		255	255		255	65535	330	
1600	ACTIVE_ROLLING_ATTACK	1	5	1600	4294967295	255		255	255		255	65535	200	
1601	ACTIVE_REFLECT_CURSE	1	5	1601	4294967295	255		255	255		255	65535	201	
1602	ACTIVE_ABSORB_CURSE	1	5	1602	4294967295	255		255	255		255	65535	202	
1603	ACTIVE_WEIGHT_LIMIT_UP	1	5	1603	4294967295	255		255	255		255	65535	203	
1604	ACTIVE_EXCITATION_MALE	1	5	1604	4294967295	255		255	255		255	65535	204	
1605	ACTIVE_INVINCIBLE	1	5	1605	4294967295	255		255	255		255	65535	205	
1606	ACTIVE_SKILL_AGGRO_UP_IN_PERCENT	1	5	1606	4294967295	255		255	255		255	65535	206	
1607	ACTIVE_SKILL_AGGRO_DOWN_IN_PERCENT	1	5	1607	4294967295	255		255	255		255	65535	207	
1608	ACTIVE_DH_POWER_UP_IN_PERCENT	1	5	1608	4294967295	255		255	255		255	65535	208	
1609	ACTIVE_HOT_POWER_UP_IN_PERCENT	1	5	1609	4294967295	255		255	255		255	65535	209	
1610	ACTIVE_EXCITATION_FEMALE	1	5	1610	4294967295	255		255	255		255	65535	210	
2000	ACTIVE_SCOUTER_CHECK_DRAGONBALL	1	255	2000	4294967295	255		255	255		255	65535	320	
2001	ACTIVE_SCOUTER_CHECK_ABILITY_ATTACK	1	255	2001	4294967295	255		255	255		255	65535	321	
2002	ACTIVE_SCOUTER_CHECK_MONSTER	1	255	2002	4294967295	255		255	255		255	65535	322	
2003	ACTIVE_SCOUTER_CHECK_EQUIPMENT	1	255	2003	4294967295	255		255	255		255	65535	323	
2004	ACTIVE_SUPER_SAIYAN2	1	4	2004	4294967295	255		255	255		255	65535	324	
2005	ACTIVE_SUPER_SAIYAN3	1	4	2005	4294967295	255		255	255		255	65535	325	
2006	ACTIVE_SUPER_SAIYANBLUE	1	4	2006	4294967295	255		255	255		255	65535	326	
