84803	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
84901	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
84902	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
84903	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85001	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85002	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85003	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85101	1004	97	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85201	5494	684	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85301	1244	266	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85401	1679	572	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85501	10760	1922	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85601	1511	57	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85701	18540	4712	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85801	1511	57	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
85901	20947	1376	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86001	2681	883	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86101	13710	3460	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86201	4831	2401	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86301	1820	276	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86401	32354	8776	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86501	1511	57	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86601	21755	1908	11	86602	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86701	5117	2604	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86801	20966	9155	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	86802	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
86901	17281	10656	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87001	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87002	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87003	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87101	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87201	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87301	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87401	0	0	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87501	12239	3359	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87601	13452	3442	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87701	7951	1492	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87801	5900	338	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
87901	8855	1785	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88001	8396	1735	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88101	11050	4394	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88201	6704	1635	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88301	13248	2258	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88401	10681	2316	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88501	8900	1402	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88601	8478	1566	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88701	12090	3756	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88801	16233	1233	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
88901	3512	199	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89001	5863	384	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89101	7278	480	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89201	3000	422	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89301	5863	384	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89401	5863	384	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89501	5863	384	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89601	7278	480	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89701	3086	228	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89801	3618	265	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
89901	3399	1578	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90001	1089	38	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90101	1686	131	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90201	4840	1241	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	90202	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90301	29701	3326	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90401	4333	883	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90501	15734	2530	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90601	26337	2459	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90701	1712	148	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90801	1838	238	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
90901	7619	3212	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91001	7335	1886	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91101	18474	3070	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91201	2015	363	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91301	3323	166	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91401	18011	2822	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	91402	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91501	3475	274	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91601	15484	1031	11	91602	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91701	15627	2745	0	18006	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91801	15103	8514	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
91901	5683	2382	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92001	8623	2800	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92101	20365	3535	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92201	6880	1564	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	92202	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92301	3417	771	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92401	14372	1636	0	18006	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92501	22839	3270	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92601	3226	634	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92701	9925	1356	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92801	16458	3959	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
92901	4570	1590	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93001	16992	2596	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93101	4570	1590	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93201	18202	3456	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93301	4492	1535	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93401	16645	4243	0	18006	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93501	13729	2167	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	93502	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93601	15164	2987	11	93602	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93701	7219	3474	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93801	5030	1878	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
93901	22171	5437	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94001	14460	7720	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94101	16118	3668	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	94102	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94201	5698	1466	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94301	10634	1398	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	94302	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94401	5388	2133	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94501	14467	2935	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94601	12940	2443	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94701	2885	346	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94801	14129	2250	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	94802	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
94901	4235	1310	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95001	14369	2289	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	95002	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95101	4143	1218	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95201	16608	3122	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95301	6156	2659	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95401	17975	5322	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95501	14038	4340	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95601	16304	3672	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	95602	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95701	5247	1102	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95801	14612	2462	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	95802	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
95901	20899	6193	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96001	16773	2628	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96101	12489	1878	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96201	8492	4331	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	11	96202	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96301	18007	2288	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96401	14209	2173	11	96402	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96501	5834	2429	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96601	4643	670	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96701	8773	4533	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96801	9016	4706	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
96901	29626	7292	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
97001	23402	6845	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
97101	1750	471	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
97201	21718	8083	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
97301	17285	4900	0	18006	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
97401	21943	3499	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
